Date,defensive_1.0,defensive_1.5,defensive_2.0,defensive_2.5,defensive_3.0,defensive_3.5,defensive_4.0,defensive_4.5,defensive_5.0,growth_1.0,growth_1.5,growth_2.0,growth_2.5,growth_3.0,growth_3.5,growth_4.0,growth_4.5,growth_5.0,spy_1.0,spy_1.5,spy_2.0,spy_2.5,spy_3.0,spy_3.5,spy_4.0,spy_4.5,spy_5.0
2002-03-21,1321109.3721741287,1442199.6073105491,1559303.167056521,1669720.306818809,1770727.507717922,1859682.4496847887,1934133.1070154903,1991925.0082067894,2031300.4004801677,1651473.438914857,1979587.2636968547,2322293.172452317,2666337.01451374,2996206.0525230453,3295161.4134835983,3546551.873782042,3735277.4814235745,3849233.065535654,796792.4991246412,657078.918266722,526815.3050882603,410592.73174419,311030.48483407754,228951.24166423257,163727.95150143284,113714.21738194264,76678.00384598033
2002-03-22,1319339.022577764,1439276.646216399,1555072.1089901067,1664043.0585959642,1763490.8811619026,1850805.2548821538,1923572.371097167,1979680.8814489606,2017419.3631190052,1637801.8486846292,1954972.4893101878,2283765.927641579,2611021.055576331,2921594.7519331193,3199411.2647821656,3428757.8391749025,3595691.823167185,3689392.0005011815,795035.0931279049,654894.0864883871,524473.8562951271,408308.1931913031,308951.7224169034,227164.74992565278,162267.1048483181,112572.31407704053,75822.17486406316
2002-03-25,1309934.7364819439,1423863.8509372342,1532851.0767656448,1634306.4907595417,1725662.6755556066,1804476.9472804202,1868534.899467948,1915949.421225527,1945249.2607323243,1615215.5566809305,1914499.5019338503,2220700.736429437,2520871.5500993407,2800528.2283713464,3044718.1944681243,3239276.2691642763,3372131.7456720597,3434505.189089322,785122.545097123,642635.2799966807,511378.0271379847,395560.7465746091,297375.036549071,217232.7536802693,154158.25186496455,106243.16621610872,71085.28678382859
2002-03-26,1320702.390338351,1441396.345376376,1558000.030783129,1667809.7436354798,1768102.4347101278,1856241.3293161318,1929785.4182554088,1986596.7991886565,2024939.566925218,1625308.2766213524,1932411.7997729795,2248378.9353821515,2560124.8488883907,2852839.065243252,3111051.9941028967,3319915.177882274,3466557.2015460385,3541350.267544479,789653.6595539362,648187.7531928587,517263.5307767562,401248.13816495397,302503.8612788982,221602.59353242553,157701.56040974753,108989.95797481915,73127.05267320637
2002-03-27,1326244.159013783,1450444.6367761965,1571023.07305278,1685221.9976278455,1790241.8420961818,1883347.9017355763,1961982.5510950082,2023876.6369980073,2067153.5847936582,1632098.9072918308,1944490.1829659662,2267091.700250198,2586737.7117001154,2888406.848905194,3156286.2740574917,3375066.3661515936,3531328.4014531653,3614857.904407558,791697.0877978255,650692.9742969064,519923.3886649578,403823.90295524185,304832.1097387372,223591.21099062785,159318.16069230475,110246.41815033613,74063.47597204977
2002-03-28,1330181.5654114771,1456879.6692713215,1580298.9371597809,1697645.6217274903,1806067.3161506632,1902760.7095756698,1985085.60010547,2050679.0625363705,2097563.2031326285,1636654.6566075722,1952599.3859886862,2279672.595666308,2604659.561092871,2912401.8988930876,3186859.2316432386,3412412.7430577734,3575273.596975249,3664827.4810102545,791321.3943485176,650218.9577823475,519412.60700803937,403324.63334313215,304377.8207620367,223201.21648747261,158999.81629824123,109998.13161123624,73877.86972464988
2002-04-01,1327265.2068261416,1452066.2043352746,1573321.1926570253,1688262.7986910988,1794077.8003118937,1888014.372712772,1967494.8182178007,2030227.6889454734,2074312.8062075712,1611908.130283311,1908284.0494987762,2210664.7819262412,2506082.82436738,2780115.72484594,3017965.101980247,3205714.6478429874,3331626.598892472,3387315.15262701,791637.3974701681,650598.5076398139,519811.5763746627,403708.8027469003,304723.8669610274,223496.1293793018,159239.21871870404,110184.03588546783,74016.35067277559
2002-04-02,1325217.016915503,1448682.8522291342,1568417.3289031852,1681672.2476063266,1785662.485188488,1877672.8339706298,1955169.7838242422,2015912.1691681,2058054.2390264983,1587379.4194694348,1864696.8163317775,2143317.025834301,2410629.1217053034,2653029.188855615,2856997.253298225,3010292.9268105067,3103129.3362432513,3129174.071520663,787254.6602433552,645185.7112001957,514040.0340133535,398102.6730581706,299644.1223677227,219148.3659231685,155698.24138395186,107427.20193156152,71958.42290796772
2002-04-03,1314702.7284080833,1431419.9175740988,1543481.719347176,1648239.1489656996,1743050.955409647,1825388.2209097527,1892941.1931422744,1943722.3521003579,1976159.5577639393,1580058.5441655754,1851768.564274717,2123481.8995611393,2382724.530954612,2616160.3419883843,2810662.107761071,2954483.998865252,3038396.170685997,3056634.031583866,781697.2910623482,638344.1349918274,506766.929121589,391058.7346260934,293280.0890166477,213717.10134681308,151287.56390765586,104003.14933763037,69409.79213993317
2002-04-04,1314859.6790106301,1431654.375294789,1543803.082366774,1648655.526004578,1743568.6974301513,1826011.4902509092,1893671.5988216535,1944558.6781312532,1977097.6072442892,1591284.9001635378,1871475.56723082,2153591.8008108293,2424938.6181848673,2671764.122107847,2880341.793666557,3038179.9059019126,3135216.699156903,3164847.754256403,778420.4271859144,634320.4882706908,502502.72512260417,386942.52952900296,289573.8885148846,210565.12911036896,148736.9146548253,102030.11805577212,67946.48443574746
2002-04-05,1313409.2035129128,1429263.5280401802,1540349.8459436346,1644033.214249234,1737691.940151484,1818821.7853673117,1885142.0658447975,1934697.6683838903,1965950.8757515189,1606493.66091191,1898277.0144259573,2194692.0536125195,2482768.5630078926,2748207.283046473,2976473.151417735,3154051.446323614,3269723.646786958,3315701.6516578,778529.5916004565,634444.2313734799,502628.31120228616,387060.4551404325,289678.02044613566,210652.3968633332,148806.71492956087,102083.59492156004,67985.82338771045
2002-04-08,1315263.564641338,1432268.5903754698,1544652.3226600538,1649760.759642418,1744945.9255893326,1827670.6279673718,1895615.5522248438,1946782.6876515488,1979588.9137838888,1625378.9615400385,1931721.097520703,2246224.847628774,2555620.8692275975,2844959.832890097,3098711.603470862,3302073.4231039574,3442343.037194677,3510186.7495921254,780157.9515419774,636425.0284632486,504715.5316586191,389066.6383880146,291477.97553165845,212178.3954100166,150038.04121694056,103033.50145379039,68688.50426959129
2002-04-09,1320758.6268182823,1441222.5577115787,1557511.9837471128,1666916.5549521418,1766710.0084243834,1854256.5117237398,1927120.6862146698,1983175.2253830654,2020699.7561922653,1633572.5954085134,1946298.4698326536,2268802.924207064,2587711.3358852165,2887810.819133442,3153147.6719164485,3368354.542172537,3520063.66732711,3598233.047651354,774670.9348510022,629701.1365629727,497600.5665784696,382207.8352633209,285310.08332740696,206939.1522056785,145803.28999565783,99761.52827633765,66264.60475871986
2002-04-10,1342425.2157227474,1476664.6761329898,1608565.2849397312,1735203.1298744902,1853548.844496306,1960579.3979033881,2053399.0293630064,2129363.0052311006,2186197.188165639,1655798.839498841,1985990.4816888277,2330471.863069717,2675613.1607243377,3005508.2367273634,3303061.8745822418,3551363.9109544363,3735208.7516733436,3842579.4648369495,783415.2811178581,640353.4459917132,508819.0136221299,392976.05076236505,294954.23452104133,215098.96618979168,152373.130012416,104818.26523162505,69996.42048932114
2002-04-11,1332561.8224525305,1460367.55081993,1584878.4496116233,1703250.3328383851,1812579.0364818522,1910011.2699785933,1992861.8686639355,2058731.0981222074,2105615.185951968,1638818.6166410495,1955410.6312223363,2282602.660085299,2606894.4727825,2912860.0745179215,3184254.3688150556,3405361.3722298522,3562438.6875223094,3645081.487355315,763905.6211455896,616423.2499223065,483460.8768630178,368491.9952567155,272900.16954344534,196334.1428548211,137180.76079198407,93060.59173754236,61272.14080003524
2002-04-12,1336983.7344864183,1467614.2647006833,1595348.3986840877,1717302.236661085,1830512.6051859823,1932048.6946256699,2019131.2753500198,2089253.123105495,2140293.7172815627,1652039.22485855,1979042.6657804362,2319361.1451306804,2659350.5621487033,2983177.5711150304,3273918.7146558426,3514935.562926574,3691382.1005503326,3791663.213283389,769610.0368549591,623318.4833380274,490666.52996719815,375354.3312623787,278997.0852907069,201450.53880650425,141265.73964541618,96177.79713892097,63552.38068157748
2002-04-15,1324500.0550303804,1447036.739294944,1565507.48988964,1677136.5571441334,1779125.1744583005,1868761.3954634708,1943534.088764425,2001244.74056554,2040110.41392032,1644067.166492014,1964687.3677165196,2296905.7195801144,2627146.359072387,2939808.520570812,3218373.5995252673,3446766.8565172045,3610828.449537865,3699714.791576954,763709.8740796958,616141.0175565877,483128.21450994187,368143.05667204683,272563.2991808002,196029.72644252543,136920.7737135972,92849.47915459282,61108.51324231443
2002-04-16,1330693.8445720521,1457164.8477007332,1580101.2910509342,1696666.7673509128,1803975.7399292751,1899204.9018766403,1979710.301009302,2043143.8156008297,2087562.1392723734,1669194.7639018062,2009699.1913892932,2367046.4418239393,2727407.9115881613,3074423.2215888207,3390289.201025237,3657169.714628674,3858784.6369314715,3981991.1499461345,781846.1985503314,638079.4678580925,506059.7839921288,389982.5262629001,291964.86639371497,212308.1193114197,149914.41603166264,102761.8609156199,68356.96621904518
2002-04-17,1325118.6335258908,1447984.955113869,1566812.7021871668,1678817.6818615843,1781191.1331083719,1871209.962790059,1946351.2404486425,2004404.5732789102,2043575.6734251282,1654128.3362634918,1982458.6723892258,2324243.4111113874,2665737.819658697,2990984.584776724,3282925.6345524415,3524793.6024893518,3701636.837670689,3801793.913033095,780159.6159514473,636005.0414917897,503860.9974613357,387861.49627724703,290057.5622147232,210688.94779390536,148607.10465125146,101753.33009235418,67611.32024452438
2002-04-18,1332391.7029205493,1459883.9865878979,1583964.0987603883,1701776.7065526708,1810411.1133060234,1907013.2686192747,1988903.935265713,2053696.558923943,2099407.9296474815,1656044.5716298842,1985873.2723876429,2329557.461334992,2673335.9918331713,3001196.577052004,3295985.7959251953,3540803.7736095637,3720537.798233237,3823350.30958585,776746.1452011587,631821.2085253822,499436.4660859259,383601.14557491976,286232.5271078193,207446.42148332516,145992.65042846685,99739.01955834692,66123.94095953858
2002-04-19,1341738.0439831153,1475222.6764455892,1606137.7966558188,1731542.3825715764,1848399.0025079371,1953687.5999515464,2044527.954337551,2118304.311179126,2172785.021658577,1660350.4342979675,1993588.1024432254,2341600.392167471,2690590.74025158,3024423.3019196466,3325728.512452725,3577304.814518185,3763671.6835722695,3872588.259633346,779547.7026580751,635229.8219440435,503023.9268653849,387042.48237277736,289312.1739047827,210049.3271653321,148085.5250112639,101347.17106508253,67308.33380964918
2002-04-22,1338288.289969553,1469510.7021026623,1597829.6113230195,1720333.0621130338,1834028.7419453908,1935957.360533328,2023313.7269313475,2093569.014851759,2144587.129471665,1656203.3126450016,1986088.4514023094,2329831.4310958283,2673666.4394881874,3001575.818029074,3296400.6600826965,3541236.2031885143,3720966.170713133,3823751.3740921197,766535.4301965253,619315.1567240723,486215.5256316203,370873.3829201918,274806.8280336132,197761.72127136312,138184.5289012883,93723.70474651353,61682.526839360784
2002-04-23,1337539.420021188,1468254.8035505356,1595992.5842406272,1717847.5838272916,1830837.843700182,1932017.8919906742,2018599.4898495388,2088073.348468202,2138324.7483578552,1655266.0190707485,1984372.1306460754,2327123.203205708,2669761.132644821,2996296.35150452,3289619.500521797,3532895.236049511,3711092.121157905,3812464.1667091777,763191.5899387444,615253.2581071635,481958.65495382895,366811.7530254581,271193.6833571723,194727.19420058213,135760.66494271395,91873.86188030808,60329.60636991851
2002-04-24,1329725.5354385434,1455366.0891358901,1577296.2898677837,1692679.7516781425,1798638.780157172,1892366.4421500554,1971243.943700047,2032956.8258494635,2075603.0971941268,1646949.6838994827,1969387.0843202062,2303668.379098095,2636105.445020608,2950951.5524670086,3231521.6023293315,3461571.9453701414,3626792.0580903334,3716225.889541358,755498.3117954117,605940.8580067863,472227.25431710103,357550.91586140177,262975.8862443129,187842.06971245786,130274.13182053037,87696.47184487358,57281.49928285781
2002-04-25,1326786.6019158545,1450518.9216289995,1570275.8755228517,1683249.3508378852,1786602.9139675638,1877583.2360794938,1953636.0261998314,2012520.0050003945,2052412.1243385004,1674748.1664740008,2019218.2397177485,2381364.160134493,2747220.15790679,3100196.501557724,3422179.118469075,3694962.921739579,3901875.220062874,4029398.2680247184,755883.1739069807,606394.6135469755,472693.9443683382,357989.88253850496,263361.7070153519,188162.6341002388,130527.64437053009,87888.12570450519,57420.39846240904
2002-04-26,1318308.222865363,1436593.188314376,1550159.2657979673,1656281.6190297932,1752243.6957196286,1835446.6071865917,1903520.7535120354,1954433.3128255124,1986585.0617387437,1662960.8441957377,1997869.6993729523,2347770.04970201,2698755.0813521463,3034547.0266590775,3337615.9834589586,3590599.6962552904,3777876.9839374265,3887105.911491317,741492.8948942526,589068.8087815247,454681.4875404581,340935.2124370561,248304.20718048303,175610.61567187784,120575.89347427765,80349.38058862332,51947.618088128336
2002-04-29,1308202.042878519,1420051.807641658,1526344.789403116,1624462.9773345308,1711838.3974097404,1786059.389493704,1844976.5353617573,1886802.0165746838,1910196.231845127,1647468.062558427,1969919.7947075404,2303952.85809396,2635774.792427455,2949548.566918101,3228530.235323206,3456464.9371253806,3619090.275568567,3705561.966087017,737805.3390763645,584665.5172899759,450145.19549102057,336680.7808689181,244584.4704010528,172540.51785093686,118166.27238735485,78542.63461088914,50649.55230053159
2002-04-30,1318049.1204044262,1436063.59933929,1549276.307337968,1654957.6022344925,1750389.7530069018,1832976.9464012808,1900357.3241676486,1950510.6106172358,1981854.756274737,1654332.9719763852,1982202.5209668262,2323083.3509307466,2663111.810011802,2986240.1399746286,3275369.493408588,3513759.6967920554,3686565.715597211,3782313.4354857486,744682.4198867102,592831.0825551451,458523.04442688264,344510.85041949357,251408.83637807675,178156.2110014879,122561.1500136705,81828.66513004468,53003.8832389585
2002-05-01,1333258.8721185282,1460898.7608751915,1584984.392691053,1702624.6119364463,1810877.7567908105,1906866.443068256,1987898.2702765975,2051585.7576781265,2095958.3799971985,1671282.5340790753,2012634.9962103912,2370614.0098954355,2731200.822501233,3077842.3546322486,3392568.9845762,3657435.1145410477,3856135.4673198396,3975604.681006429,753767.7335477835,603670.9412606731,469697.04601580196,355002.65380589914,260595.02693505594,185749.85284840118,128530.8773127613,86312.28710393519,56230.6246861686
2002-05-02,1343961.2240801386,1478466.5683896097,1610381.3459424255,1736713.8843981149,1854374.5552166216,1960292.763829678,2051542.8051757244,2125471.8170968057,2179822.3943910934,1679869.2352640154,2028114.596728998,2394900.0747309835,2766154.8676232696,3125091.758327572,3453312.5565889874,3732260.05162768,3944871.8092993,4077241.6028195466,750839.4994518873,600143.8907834089,466033.1530889733,351538.3890574353,257541.8190793423,183209.8781596975,126521.67720064282,84794.06116835246,55131.44018807085
2002-05-03,1338891.9319693684,1470078.7374148972,1598183.094577654,1720256.4580932655,1833276.1947035394,1934261.9511935643,2020399.4184216573,2089164.72154442,2138442.112490941,1674495.1452995106,2018350.9603800764,2379502.839349315,2743903.340369265,3094905.7438743943,3414378.9672609074,3684153.8117452003,3887654.0564081455,4011519.0371409804,742664.8696799906,590333.6651173327,455871.0242747009,341953.79044632136,249114.05555222367,176214.37531613666,121000.00089849546,80630.56485856276,52123.44628049929
2002-05-06,1332763.036215027,1459961.8638286353,1583501.9792242043,1700490.0253808938,1807986.7563832696,1903122.3855506957,1983217.5846886868,2045903.3854538267,2089232.8173226425,1658355.6722222003,1989139.1786744378,2333559.933542668,2677658.7718497775,3005224.2301732027,3298932.5974432556,3541774.1515339203,3718614.2528039543,3817699.019028985,728070.6652559666,572923.442981996,437940.15181588876,325138.46744258906,234412.5156076692,164080.89865497843,111477.6178523257,73491.66192089577,46995.56962319463
2002-05-07,1318758.5723684411,1436927.6955733509,1550174.5878167269,1655739.8713860582,1750880.7140861177,1832983.1352668598,1899676.0780333644,1948940.6100433576,1979207.5052364757,1673212.0587808362,2015837.962454281,2375298.118093196,2737503.996589572,3085805.1357989796,3402114.5803671894,3668361.2695499477,3868120.9023021506,3988230.7185114194,725488.898865164,569867.1636885132,434820.69151076436,322240.9881639791,231904.2971524719,162031.7719483399,109886.05079414484,72310.98124192384,46156.510698684964
2002-05-08,1328141.1552877408,1452240.4400963106,1572184.6870785828,1685113.264389278,1788143.344307847,1878485.2901733534,1953562.2462464455,2011127.1249017532,2049369.8835146318,1689214.8215180298,2044726.270227783,2420659.7610389097,2802831.2838422307,3174152.9303823384,3515734.8621556526,3808358.890734195,4034179.7348766774,4178456.068456679,752452.0309600793,601627.4112893163,467127.8589380565,352166.6171891401,257746.43411347622,183096.1851541958,126211.71167721572,84396.76806095518,54727.936939094216
2002-05-09,1324874.848305232,1446860.7070931946,1564403.0542698244,1674674.4994190177,1774839.8688140423,1862170.7284057096,1934163.2059719833,1988652.346254039,2023916.0024066227,1664818.1318645515,2000397.8154392913,2350663.4922890505,2701500.5766667975,3036427.170772105,3337745.318269089,3587994.5192532246,3771554.1162980404,3876199.446533573,743726.4236259084,591153.1850127972,456279.5553906717,341940.75326059514,248763.8170533276,175650.72739173775,120345.67152072005,79983.54531408551,51547.972189615604
2002-05-10,1327058.6513564307,1450415.6253497088,1569511.87133743,1681497.699029023,1783506.4510203665,1872769.646141517,1946735.9990851914,2003187.5193623789,2040345.616489906,1636717.1141547149,1949718.7890775118,2271235.4753711256,2587376.338069648,2882480.6159522915,3140300.852409838,3345409.547735016,3484669.6205117884,3548581.2523426046,729686.9082360663,574405.009653957,439038.8189111577,325787.6181086763,234660.481312739,164031.8211825067,111247.31152680081,73180.46542921606,46676.16827369461
2002-05-13,1331833.243378891,1458220.8010564325,1580757.1083312102,1696544.1786064869,1802646.5468323505,1896207.702592626,1974571.6870205726,2035402.9956727847,2076797.5514389016,1640517.2160101826,1956478.8505597985,2281711.806734985,2602274.5254149684,2902379.659539108,3165576.6921292734,3376168.1616783133,3520700.0236098426,3589337.0810592417,744498.616380396,591885.6472668346,456849.07920341543,342305.1690167386,248935.87490734668,175672.8526291789,120269.69225227858,79857.15059807595,51407.7210022134
2002-05-14,1334070.8622035566,1461873.178018574,1586019.8539206046,1703591.3386168026,1811620.8573375067,1907211.3660633583,1987658.2798523614,2050571.0960962905,2093986.607116345,1675347.666257026,2018756.701069879,2378528.9793977714,2740278.4269579398,3087064.595766378,3400565.242056562,3662577.5451384983,3856690.611115469,3969925.648381551,760689.8732541944,611184.8626155844,476705.9246430816,360900.2944802637,265161.93747134286,189031.04330327097,130720.96142628015,87663.7515045177,56991.397626558326
2002-05-15,1322075.5744644168,1442133.9218952328,1557449.3925687284,1665217.672762011,1762641.1850067242,1847043.417868576,1915985.655980443,1967379.327909012,1999587.0305066707,1675905.8232646363,2019734.3085892615,2380040.214521959,2742433.570201279,3089958.941024085,3404267.3532497855,3667118.330068982,3862054.811801239,3976047.214348638,757693.4249941385,607564.1085506183,472935.5663192391,357329.46498932544,262012.00906464676,186410.26040658794,128649.12113496069,86100.32365718293,55861.86194004534
2002-05-16,1326696.662003109,1449672.6993871266,1568288.7781893515,1679691.563239086,1781015.0954482337,1869496.5697563726,1942595.7349090616,1998111.0558074089,2034285.5234934392,1678265.4358453294,2023968.616096702,2386668.5614311774,2751959.3521069046,3102819.296952952,3420779.7107056584,3687430.4725506464,3886105.7503861953,4003545.5690487507,761598.5711620554,612251.7769865213,477795.9404838584,361917.0580763314,266047.0129983827,189758.48554409237,131289.40152501196,88087.91799121218,57294.503774112316
2002-05-17,1331803.914572423,1458021.2558133865,1580314.8074775692,1695778.9326433507,1801473.4336942243,1894540.7607351611,1972328.2236221558,2032508.278668453,2073189.5957554693,1691657.0571254273,2048162.5022755002,2424683.2538638217,2806729.3309111223,3176903.5151508106,3516050.7010130933,3804782.6148889633,4025225.0506442157,4162780.1852120077,765296.22063059,616701.1318315972,482420.66106806695,366293.1281041076,269905.61081306223,192968.3500117297,133826.91150364466,90002.92193492124,58678.26750142154
2002-05-20,1321172.9258509045,1440540.9325639566,1555036.4898877072,1661859.2447302344,1758221.6808485212,1841463.7359477603,1909169.4444696186,1959278.7864415024,1990187.7941458647,1678363.2490879074,2023987.7203611243,2386499.6837523105,2751457.6398201426,3101810.205650893,3419071.104444673,3684830.487172952,3882444.790142518,3998699.7242909158,756986.5613080562,606647.2881241806,471929.3899418265,356333.0073743753,261096.91981013175,185619.97734381817,128002.0632654359,85595.50023809898,55485.33146017447
2002-05-21,1317542.6419579017,1434581.218278544,1546442.581833916,1650366.0551896966,1743619.2539745125,1823611.5036384761,1888008.3039795565,1934840.0871722726,1962598.4640026137,1646941.0472967091,1967116.9575380108,2297066.048669528,2622548.38988834,2927402.5541865053,3194765.880858849,3408539.7483773376,3554933.297495283,3623887.7354309373,750057.599404991,598308.6183507072,463275.31413481775,348162.362730661,253911.02326859348,179658.95861526518,123303.58731839928,82060.54284587962,52939.078934475256
